sistema;codigo;reservatorio;res_latitude;res_longitude;municipio;codigo_municipio_ibge;estado_nome;estado_sigla;rio;sub_bacia;bacia
sin;19051;OURINHOS;-23,06777780000000;-49,8375000000000;OURINHOS;3534708;São Paulo;SP;RIO PARANAPANEMA;PARANAPANEMA;PARANÁ
sin;19051;OURINHOS;-23,06777780000000;-49,8375000000000;JACAREZINHO;4111803;Paraná;PR;RIO PARANAPANEMA;PARANAPANEMA;PARANÁ
sin;19052;SALTO GRANDE CS;-22,90361110000000;-49,9977778000000;SALTO GRANDE;3545407;São Paulo;SP;RIO PARANAPANEMA;PARANAPANEMA;PARANÁ
sin;19052;SALTO GRANDE CS;-22,90361110000000;-49,9977778000000;CAMBARÁ;4103602;Paraná;PR;RIO PARANAPANEMA;PARANAPANEMA;PARANÁ
sin;19053;CANOAS II;-22,93611110000000;-50,2497222000000;PALMITAL;3535309;São Paulo;SP;RIO PARANAPANEMA;PARANAPANEMA;PARANÁ
sin;19053;CANOAS II;-22,93611110000000;-50,2497222000000;ANDIRÁ;4101101;Paraná;PR;RIO PARANAPANEMA;PARANAPANEMA;PARANÁ
sin;19054;CANOAS I;-22,94138890000000;-50,5169444000000;CÂNDIDO MOTA;3510005;São Paulo;SP;RIO PARANAPANEMA;PARANAPANEMA;PARANÁ
sin;19054;CANOAS I;-22,94138890000000;-50,5169444000000;ITAMBARACÁ;4111001;Paraná;PR;RIO PARANAPANEMA;PARANAPANEMA;PARANÁ
sin;19055;CAPIVARA;-22,65000000000000;-51,3333333000000;TACIBA;3552908;São Paulo;SP;RIO PARANAPANEMA;PARANAPANEMA;PARANÁ
sin;19055;CAPIVARA;-22,65000000000000;-51,3333333000000;PORECATU;4120002;Paraná;PR;RIO PARANAPANEMA;PARANAPANEMA;PARANÁ
sin;19056;TAQUARUÇU;-22,55000000000000;-52,0000000000000;SANDOVALINA;3545506;São Paulo;SP;RIO PARANAPANEMA;PARANAPANEMA;PARANÁ
sin;19056;TAQUARUÇU;-22,55000000000000;-52,0000000000000;SANTA INÊS;4123600;Paraná;PR;RIO PARANAPANEMA;PARANAPANEMA;PARANÁ
sin;19057;ROSANA;-22,60000000000000;-52,8694444000000;ROSANA;3544251;São Paulo;SP;RIO PARANAPANEMA;PARANAPANEMA;PARANÁ
sin;19057;ROSANA;-22,60000000000000;-52,8694444000000;DIAMANTE DO NORTE;4107108;Paraná;PR;RIO PARANAPANEMA;PARANAPANEMA;PARANÁ
sin;19058;ITAIPU;-25,42694440000000;-54,5930556000000;FOZ DO IGUAÇU;4108304;Paraná;PR;RIO PARANÁ;PARANÁ;PARANÁ
sin;19059;G. B. MUNHOZ;-26,00944440000000;-51,6647222000000;PINHÃO;4119301;Paraná;PR;RIO IGUAÇU;IGUAÇU;PARANÁ
sin;19060;SEGREDO;-25,78833330000000;-52,1147222000000;MANGUEIRINHA;4114401;Paraná;PR;RIO IGUAÇU;IGUAÇU;PARANÁ
sin;19061;SANTA CLARA-PR;-25,64777780000000;-51,9536111000000;PINHÃO;4119301;Paraná;PR;RIO JORDÃO;IGUAÇU;PARANÁ
sin;19061;SANTA CLARA-PR;-25,64777780000000;-51,9536111000000;CANDÓI;4104428;Paraná;PR;RIO JORDÃO;IGUAÇU;PARANÁ
sin;19062;FUNDÃO;-25,70861110000000;-51,9980556000000;PINHÃO;4119301;Paraná;PR;RIO JORDÃO;IGUAÇU;PARANÁ
sin;19062;FUNDÃO;-25,70861110000000;-51,9980556000000;FOZ DO JORDÃO;4108452;Paraná;PR;RIO JORDÃO;IGUAÇU;PARANÁ
sin;19063;JORDÃO;-25,75888900000000;-52,0869440000000;RESERVA DO IGUAÇU;4121752;Paraná;PR;RIO JORDÃO;IGUAÇU;PARANÁ
sin;19064;SALTO SANTIAGO;-25,65000000000000;-52,6166670000000;SAUDADE DO IGUAÇU;4126272;Paraná;PR;RIO IGUAÇU;IGUAÇU;PARANÁ
sin;19065;SALTO OSORIO;-25,53333330000000;-53,0333333000000;QUEDAS DO IGUAÇU;4120903;Paraná;PR;RIO IGUAÇU;IGUAÇU;PARANÁ
sin;19066;SALTO CAXIAS;-25,54444440000000;-53,4922222000000;CAPITÃO LEÔNIDAS MARQUES;4104600;Paraná;PR;RIO IGUAÇU;IGUAÇU;PARANÁ
sin;19067;BARRA GRANDE;-27,77638900000000;-51,1894440000000;ANITA GARIBALDI;4201000;Santa Catarina;SC;RIO PELOTAS;PELOTAS;URUGUAI
sin;19067;BARRA GRANDE;-27,77638900000000;-51,1894440000000;ESMERALDA;4307401;Rio Grande do Sul;RS;RIO PELOTAS;PELOTAS;URUGUAI
sin;19068;CAMPOS NOVOS;-27,60000000000000;-51,3166667000000;ANITA GARIBALDI;4201000;Santa Catarina;SC;RIO CANOAS;CANOAS;URUGUAI
sin;19068;CAMPOS NOVOS;-27,60000000000000;-51,3166667000000;ABDON BATISTA;4200051;Santa Catarina;SC;RIO CANOAS;CANOAS;URUGUAI
sin;19069;MACHADINHO;-27,52361110000000;-51,7847222000000;PIRATUBA;4213104;Santa Catarina;SC;RIO URUGUAI;URUGUAI;URUGUAI
sin;19069;MACHADINHO;-27,52361110000000;-51,7847222000000;MAXIMILIANO DE ALMEIDA;4312203;Rio Grande do Sul;RS;RIO URUGUAI;URUGUAI;URUGUAI
sin;19070;ITÁ;-27,26666670000000;-52,3833333000000;ITÁ;4208005;Santa Catarina;SC;RIO URUGUAI;URUGUAI;URUGUAI
sin;19070;ITÁ;-27,26666670000000;-52,3833333000000;ARATIBA;4300901;Rio Grande do Sul;RS;RIO URUGUAI;URUGUAI;URUGUAI
sin;19071;PASSO FUNDO;-27,55000000000000;-52,7333333000000;ENTRE RIOS DO SUL;4306957;Rio Grande do Sul;RS;RIO PASSO FUNDO;PASSO FUNDO;URUGUAI
sin;19072;MONJOLINHO;-27,34433000000000;-52,7311160000000;NONOAI;4312708;Rio Grande do Sul;RS;RIO PASSO FUNDO;PASSO FUNDO;URUGUAI
sin;19072;MONJOLINHO;-27,34433000000000;-52,7311160000000;FAXINALZINHO;4308052;Rio Grande do Sul;RS;RIO PASSO FUNDO;PASSO FUNDO;URUGUAI
sin;19073;FOZ CHAPECO;-27,14301300000000;-53,0456090000000;ÁGUAS DE CHAPECÓ;4200507;Santa Catarina;SC;RIO URUGUAI;URUGUAI;URUGUAI
sin;19073;FOZ CHAPECO;-27,14301300000000;-53,0456090000000;ALPESTRE;4300505;Rio Grande do Sul;RS;RIO URUGUAI;URUGUAI;URUGUAI
sin;19074;QUEBRA QUEIXO;-26,66666670000000;-52,5500000000000;SÃO DOMINGOS;4216107;Santa Catarina;SC;RIO CHAPECÓ;CHAPECÓ;URUGUAI
sin;19074;QUEBRA QUEIXO;-26,66666670000000;-52,5500000000000;IPUAÇU;4207684;Santa Catarina;SC;RIO CHAPECÓ;CHAPECÓ;URUGUAI
sin;19075;SAO JOSE;-28,17698200000000;-54,8146200000000;SALVADOR DAS MISSÕES;4316477;Rio Grande do Sul;RS;RIO IJUÍ;IJUÍ;URUGUAI
sin;19075;SAO JOSE;-28,17698200000000;-54,8146200000000;ROLADOR;4315958;Rio Grande do Sul;RS;RIO IJUÍ;IJUÍ;URUGUAI
sin;19076;ERNESTINA;-28,55578800000000;-52,5456790000000;ERNESTINA;4307054;Rio Grande do Sul;RS;RIO JACUÍ;JACUÍ;JACUÍ
sin;19077;PASSO REAL;-29,01700000000000;-53,1830000000000;SALTO DO JACUÍ;4316451;Rio Grande do Sul;RS;RIO JACUÍ;JACUÍ;JACUÍ
sin;19078;JACUI;-29,06700000000000;-53,2000000000000;SALTO DO JACUÍ;4316451;Rio Grande do Sul;RS;RIO JACUÍ;JACUÍ;JACUÍ
sin;19079;ITAUBA;-29,25000000000000;-53,2330000000000;PINHAL GRANDE;4314472;Rio Grande do Sul;RS;RIO JACUÍ;JACUÍ;JACUÍ
sin;19080;D. FRANCISCA;-29,43300000000000;-53,2670000000000;NOVA PALMA;4313102;Rio Grande do Sul;RS;RIO JACUÍ;JACUÍ;JACUÍ
sin;19080;D. FRANCISCA;-29,43300000000000;-53,2670000000000;AGUDO;4300109;Rio Grande do Sul;RS;RIO JACUÍ;JACUÍ;JACUÍ
sin;19081;CASTRO ALVES;-29,00833330000000;-51,3791667000000;NOVA ROMA DO SUL;4313359;Rio Grande do Sul;RS;RIO TAQUARI-ANTAS;TAQUARI-ANTAS;JACUÍ
sin;19081;CASTRO ALVES;-29,00833330000000;-51,3791667000000;NOVA PÁDUA;4313086;Rio Grande do Sul;RS;RIO TAQUARI-ANTAS;TAQUARI-ANTAS;JACUÍ
sin;19082;MONTE CLARO;-29,03027800000000;-51,5205560000000;VERANÓPOLIS;4322806;Rio Grande do Sul;RS;RIO DAS ANTAS;TAQUARI-ANTAS;JACUÍ
sin;19082;MONTE CLARO;-29,03027800000000;-51,5205560000000;BENTO GONÇALVES;4302105;Rio Grande do Sul;RS;RIO DAS ANTAS;TAQUARI-ANTAS;JACUÍ
sin;19083;14 DE JULHO;-29,05000000000000;-51,6666667000000;COTIPORÃ;4305959;Rio Grande do Sul;RS;RIO TAQUARI-ANTAS;TAQUARI-ANTAS;JACUÍ
sin;19083;14 DE JULHO;-29,05000000000000;-51,6666667000000;BENTO GONÇALVES;4302105;Rio Grande do Sul;RS;RIO TAQUARI-ANTAS;TAQUARI-ANTAS;JACUÍ
sin;19084;G. P. SOUZA;-25,13666670000000;-48,8775000000000;ANTONINA;4101200;Paraná;PR;RIO CAPIVARI/CACHOEIRA;CAPIVARI;CAPIVARI
sin;19085;SALTO PILAO;-27,11666670000000;-49,5000000000000;IBIRAMA;4206900;Santa Catarina;SC;RIO ITAJAÍ;ITAJAÍ;ITAJAÍ
sin;19085;SALTO PILAO;-27,11666670000000;-49,5000000000000;APIÚNA;4201257;Santa Catarina;SC;RIO ITAJAÍ;ITAJAÍ;ITAJAÍ
sin;19086;MANSO;-14,86666670000000;-55,8000000000000;ROSÁRIO OESTE;5107701;Mato Grosso;MT;RIO MANSO;MANSO;PARAGUAI
sin;19086;MANSO;-14,86666670000000;-55,8000000000000;CHAPADA DOS GUIMARÃES;5103007;Mato Grosso;MT;RIO MANSO;MANSO;PARAGUAI
sin;19087;ITIQUIRA I;-17,08333330000000;-54,8333333000000;ITIQUIRA;5104609;Mato Grosso;MT;RIO ITIQUIRA;S. LOURENÇO;PARAGUAI
sin;19088;PONTE DE PEDRA;-17,60861110000000;-54,8277778000000;ITIQUIRA;5104609;Mato Grosso;MT;RIO CORRENTES;S. LOURENÇO;PARAGUAI
sin;19088;PONTE DE PEDRA;-17,60861110000000;-54,8277778000000;SONORA;5007935;Mato Grosso do Sul;MS;RIO CORRENTES;S. LOURENÇO;PARAGUAI
sin;19089;JAURU;-15,23823400000000;-58,7298660000000;JAURU;5105002;Mato Grosso;MT;RIO JAURÚ;JAURU;PARAGUAI
sin;19089;JAURU;-15,23823400000000;-58,7298660000000;INDIAVAÍ;5104500;Mato Grosso;MT;RIO JAURÚ;JAURU;PARAGUAI
sin;19090;PARAIBUNA;-23,38333330000000;-45,6666667000000;PARAIBUNA;3535606;São Paulo;SP;RIO PARAÍBA DO SUL;NA;PB.SUL
sin;19091;SANTA BRANCA;-23,37555600000000;-45,7611100000000;SANTA BRANCA;3546009;São Paulo;SP;RIO PARAÍBA DO SUL;NA;PB.SUL
sin;19091;SANTA BRANCA;-23,37555600000000;-45,7611100000000;JACAREÍ;3524402;São Paulo;SP;RIO PARAÍBA DO SUL;NA;PB.SUL
sin;19092;JAGUARI;-23,19540880000000;-46,0280693000000;JACAREÍ;3524402;São Paulo;SP;RIO JAGUARI;JAGUARI;PB.SUL
sin;19093;FUNIL;-22,53027800000000;-44,5669440000000;ITATIAIA;3302254;Rio de Janeiro;RJ;RIO PARAÍBA DO SUL;NA;PB.SUL
sin;19094;SANTA CECILIA;-22,48234420000000;-43,8391078000000;BARRA DO PIRAÍ;3300308;Rio de Janeiro;RJ;RIO PARAÍBA DO SUL;NA;PB.SUL
sin;19095;PICADA;-21,88333330000000;-43,5500000000000;JUIZ DE FORA;3136702;Minas Gerais;MG;RIO PEIXE;PARAIBUNA;PB.SUL
sin;19096;SOBRAGI;-21,97666670000000;-43,3613889000000;SIMÃO PEREIRA;3167509;Minas Gerais;MG;RIO PARAIBUNA;PARAIBUNA;PB.SUL
sin;19096;SOBRAGI;-21,97666670000000;-43,3613889000000;BELMIRO BRAGA;3106101;Minas Gerais;MG;RIO PARAIBUNA;PARAIBUNA;PB.SUL
sin;19097;ILHA POMBOS;-21,85000000000000;-42,5833333000000;ALÉM PARAÍBA;3101508;Minas Gerais;MG;RIO PARAÍBA DO SUL;NA;PB.SUL
sin;19097;ILHA POMBOS;-21,85000000000000;-42,5833333000000;CARMO;3301207;Rio de Janeiro;RJ;RIO PARAÍBA DO SUL;NA;PB.SUL
sin;19098;TOCOS;-22,74924200000000;-44,1253780000000;PIRAÍ;3304003;Rio de Janeiro;RJ;RIO PIRAÍ;R.LAJES/PIRAÍ;PB.SUL
sin;19098;TOCOS;-22,74924200000000;-44,1253780000000;RIO CLARO;3304409;Rio de Janeiro;RJ;RIO PIRAÍ;R.LAJES/PIRAÍ;PB.SUL
sin;19099;LAJES;-22,70280600000000;-43,8812160000000;RIO CLARO;3304409;Rio de Janeiro;RJ;RIO RIBEIRÃO DAS LAJES;R.LAJES/PIRAÍ;PB.SUL
sin;19099;LAJES;-22,70280600000000;-43,8812160000000;PIRAÍ;3304003;Rio de Janeiro;RJ;RIO RIBEIRÃO DAS LAJES;R.LAJES/PIRAÍ;PB.SUL
sin;19100;SANTANA;-22,53300000000000;-43,8170000000000;PIRAÍ;3304003;Rio de Janeiro;RJ;RIO PIRAÍ;R.LAJES/PIRAÍ;PB.SUL
sin;19101;VIGARIO;-22,68337100000000;-43,8733040000000;PIRAÍ;3304003;Rio de Janeiro;RJ;RIO PIRAÍ;R.LAJES/PIRAÍ;PB.SUL
sin;19102;FONTES;-22,70305560000000;-43,8813889000000;PIRAÍ;3304003;Rio de Janeiro;RJ;RIBEIRÃO DAS LAJ;R.LAJES/PIRAÍ;PB.SUL
sin;19103;NILO PEÇANHA;-22,68333330000000;-43,8738889000000;PIRAÍ;3304003;Rio de Janeiro;RJ;RIO PIRAÍ;R.LAJES/PIRAÍ;PB.SUL
sin;19104;PEREIRA PASSOS;-22,70000000000000;-43,8000000000000;PIRAÍ;3304003;Rio de Janeiro;RJ;RIO PIRAÍ;R.LAJES/PIRAÍ;PB.SUL
sin;19105;GUILM. AMORIM;-19,70833330000000;-42,9600000000000;NOVA ERA;3144706;Minas Gerais;MG;RIO PIRACICABA;PIRACICABA;DOCE
sin;19105;GUILM. AMORIM;-19,70833330000000;-42,9600000000000;ANTÔNIO DIAS;3103009;Minas Gerais;MG;RIO PIRACICABA;PIRACICABA;DOCE
sin;19106;SA CARVALHO;-19,63000000000000;-42,8000000000000;ANTÔNIO DIAS;3103009;Minas Gerais;MG;RIO PIRACICABA;PIRACICABA;DOCE
sin;19107;SALTO GRANDE CM;-19,13333330000000;-42,7166667000000;BRAÚNAS;3108800;Minas Gerais;MG;RIO SANTO ANTÔNIO;STO.ANTÔNIO;DOCE
sin;19108;PORTO ESTRELA;-19,11666670000000;-42,6500000000000;BRAÚNAS;3108800;Minas Gerais;MG;RIO SANTO ANTÔNIO;STO.ANTÔNIO;DOCE
sin;19108;PORTO ESTRELA;-19,11666670000000;-42,6500000000000;AÇUCENA;3100500;Minas Gerais;MG;RIO SANTO ANTÔNIO;STO.ANTÔNIO;DOCE
sin;19109;CANDONGA;-20,20694440000000;-42,3333333000000;SANTA CRUZ DO ESCALVADO;3157401;Minas Gerais;MG;RIO DOCE;DOCE;DOCE
sin;19109;CANDONGA;-20,20694440000000;-42,3333333000000;RIO DOCE;3155009;Minas Gerais;MG;RIO DOCE;DOCE;DOCE
sin;19110;BAGUARI;-19,03333330000000;-42,1166667000000;FERNANDES TOURINHO;3125804;Minas Gerais;MG;RIO DOCE;DOCE;DOCE
sin;19110;BAGUARI;-19,03333330000000;-42,1166667000000;ALPERCATA;3101805;Minas Gerais;MG;RIO DOCE;DOCE;DOCE
sin;19111;AIMORES;-19,43800000000000;-41,1010000000000;AIMORÉS;3101102;Minas Gerais;MG;RIO DOCE;DOCE;DOCE
sin;19112;MASCARENHAS;-19,50000000000000;-40,9094444000000;BAIXO GUANDU;3200805;Espírito Santo;ES;RIO DOCE;DOCE;DOCE
sin;19113;ROSAL;-20,91666670000000;-41,7000000000000;BOM JESUS DO ITABAPOANA;3300605;Rio de Janeiro;RJ;RIO ITABAPOANA;ITABAPOANA;ITABAPOANA
sin;19113;ROSAL;-20,91666670000000;-41,7000000000000;GUAÇUÍ;3202306;Espírito Santo;ES;RIO ITABAPOANA;ITABAPOANA;ITABAPOANA
sin;19114;STA.CLARA-MG;-17,89800000000000;-40,2040000000000;"NANUQUE";3144300;Minas Gerais;MG;RIO MUCURI;MUCURI;MUCURI
sin;19114;STA.CLARA-MG;-17,89800000000000;-40,2040000000000;SERRA DOS AIMORÉS;3166709;Minas Gerais;MG;RIO MUCURI;MUCURI;MUCURI
sin;19115;IRAPE;-16,73805560000000;-42,5747222000000;GRÃO MOGOL;3127800;Minas Gerais;MG;RIO JEQUITINHONHA;JEQUITINHONHA;JEQUITINHONHA
sin;19115;IRAPE;-16,73805560000000;-42,5747222000000;BERILO;3106507;Minas Gerais;MG;RIO JEQUITINHONHA;JEQUITINHONHA;JEQUITINHONHA
sin;19116;ITAPEBI;-15,94000000000000;-39,5210000000000;ITAPEBI;2916302;Bahia;BA;RIO JEQUITINHONHA;JEQUITINHONHA;JEQUITINHONHA
sin;19117;PEDRA DO CAVALO;-12,60000000000000;-38,9833333000000;GOVERNADOR MANGABEIRA;2911600;Bahia;BA;RIO PARAGUAÇU;PARAGUAÇU;PARAGUAÇU
sin;19117;PEDRA DO CAVALO;-12,60000000000000;-38,9833333000000;CACHOEIRA;2904902;Bahia;BA;RIO PARAGUAÇU;PARAGUAÇU;PARAGUAÇU
sin;19118;RETIRO BAIXO;-18,89444440000000;-44,7816667000000;POMPÉU;3152006;Minas Gerais;MG;RIO PARAOPEBA;PARAOPEBA;SÃO FRANCISCO
sin;19118;RETIRO BAIXO;-18,89444440000000;-44,7816667000000;CURVELO;3120904;Minas Gerais;MG;RIO PARAOPEBA;PARAOPEBA;SÃO FRANCISCO
sin;19119;TRÊS MARIAS;-18,20055560000000;-45,2836111000000;TRÊS MARIAS;3169356;Minas Gerais;MG;RIO SÃO FRANCISCO;SÃO FRANCISCO;SÃO FRANCISCO
sin;19120;QUEIMADO;-16,20888890000000;-47,3216667000000;CRISTALINA;5206206;Goiás;GO;RIO PRETO;PARACATU;SÃO FRANCISCO
sin;19120;QUEIMADO;-16,20888890000000;-47,3216667000000;UNAÍ;3170404;Minas Gerais;MG;RIO PRETO;PARACATU;SÃO FRANCISCO
sin;19121;SOBRADINHO;-9,41666700000000;-40,8333300000000;CASA NOVA;2907202;Bahia;BA;RIO SÃO FRANCISCO;SÃO FRANCISCO;SÃO FRANCISCO
sin;19121;SOBRADINHO;-9,41666700000000;-40,8333300000000;SOBRADINHO;2930774;Bahia;BA;RIO SÃO FRANCISCO;SÃO FRANCISCO;SÃO FRANCISCO
sin;19122;LUIZ GONZAGA;-9,14916670000000;-38,3102778000000;JATOBÁ;2608057;Pernambuco;PE;RIO SÃO FRANCISCO;SÃO FRANCISCO;SÃO FRANCISCO
sin;19122;LUIZ GONZAGA;-9,14916670000000;-38,3102778000000;GLÓRIA;2911402;Bahia;BA;RIO SÃO FRANCISCO;SÃO FRANCISCO;SÃO FRANCISCO
sin;19123;MOXOTO;-9,35000000000000;-38,2500000000000;DELMIRO GOUVEIA;2702405;Alagoas;AL;RIO SÃO FRANCISCO;SÃO FRANCISCO;SÃO FRANCISCO
sin;19123;MOXOTO;-9,35000000000000;-38,2500000000000;SANTA BRÍGIDA;2927606;Bahia;BA;RIO SÃO FRANCISCO;SÃO FRANCISCO;SÃO FRANCISCO
sin;19124;P. AFONSO 1,2,3;-9,41277780000000;-38,2044444000000;PAULO AFONSO;2924009;Bahia;BA;RIO SÃO FRANCISCO;SÃO FRANCISCO;SÃO FRANCISCO
sin;19124;P. AFONSO 1,2,3;-9,41277780000000;-38,2044444000000;DELMIRO GOUVEIA;2702405;Alagoas;AL;RIO SÃO FRANCISCO;SÃO FRANCISCO;SÃO FRANCISCO
sin;19125;P. AFONSO 4;-9,41277780000000;-38,2044444000000;DELMIRO GOUVEIA;2702405;Alagoas;AL;RIO SÃO FRANCISCO;SÃO FRANCISCO;SÃO FRANCISCO
sin;19125;P. AFONSO 4;-9,41277780000000;-38,2044444000000;PAULO AFONSO;2924009;Bahia;BA;RIO SÃO FRANCISCO;SÃO FRANCISCO;SÃO FRANCISCO
sin;19126;XINGO;-9,62111110000000;-37,7938889000000;PIRANHAS;2707107;Alagoas;AL;RIO SÃO FRANCISCO;SÃO FRANCISCO;SÃO FRANCISCO
sin;19126;XINGO;-9,62111110000000;-37,7938889000000;CANINDÉ DE SÃO FRANCISCO;2801207;Sergipe;SE;RIO SÃO FRANCISCO;SÃO FRANCISCO;SÃO FRANCISCO
sin;19127;BOA ESPERANÇA;-6,76000000000000;-43,5683330000000;GUADALUPE;2204501;Piauí;PI;RIO PARNAÍBA;PARNAÍBA;PARNAÍBA
sin;19127;BOA ESPERANÇA;-6,76000000000000;-43,5683330000000;SÃO JOÃO DOS PATOS;2111102;Maranhão;MA;RIO PARNAÍBA;PARNAÍBA;PARNAÍBA
sin;19128;SERRA DA MESA;-13,83333330000000;-48,3055556000000;MINAÇU;5213087;Goiás;GO;RIO TOCANTINS;TOCANTINS;TOCANTINS
sin;19128;SERRA DA MESA;-13,83333330000000;-48,3055556000000;CAVALCANTE;5205307;Goiás;GO;RIO TOCANTINS;TOCANTINS;TOCANTINS
sin;19129;CANA BRAVA;-13,40722220000000;-48,1416667000000;MINAÇU;5213087;Goiás;GO;RIO TOCANTINS;TOCANTINS;TOCANTINS
sin;19129;CANA BRAVA;-13,40722220000000;-48,1416667000000;CAVALCANTE;5205307;Goiás;GO;RIO TOCANTINS;TOCANTINS;TOCANTINS
sin;19130;SAO SALVADOR;-12,80000000000000;-48,2333333000000;SÃO SALVADOR DO TOCANTINS;1720259;Tocantins;TO;RIO TOCANTINS;TOCANTINS;TOCANTINS
sin;19130;SAO SALVADOR;-12,80000000000000;-48,2333333000000;PARANÃ;1716208;Tocantins;TO;RIO TOCANTINS;TOCANTINS;TOCANTINS
sin;19131;PEIXE ANGICAL;-12,23333330000000;-48,3666667000000;SÃO SALVADOR DO TOCANTINS;1720259;Tocantins;TO;RIO TOCANTINS;TOCANTINS;TOCANTINS
sin;19131;PEIXE ANGICAL;-12,23333330000000;-48,3666667000000;PEIXE;1716604;Tocantins;TO;RIO TOCANTINS;TOCANTINS;TOCANTINS
sin;19132;LAJEADO;-9,76055560000000;-48,3713889000000;PALMAS;1721000;Tocantins;TO;RIO TOCANTINS;TOCANTINS;TOCANTINS
sin;19132;LAJEADO;-9,76055560000000;-48,3713889000000;MIRACEMA DO TOCANTINS;1713205;Tocantins;TO;RIO TOCANTINS;TOCANTINS;TOCANTINS
sin;19133;ESTREITO;-6,58754700000000;-47,4645070000000;ESTREITO;2104057;Maranhão;MA;RIO TOCANTINS;TOCANTINS;TOCANTINS
sin;19134;TUCURUI;-3,75083300000000;-49,6675000000000;TUCURUÍ;1508100;Pará;PA;RIO TOCANTINS;TOCANTINS;TOCANTINS
sin;19135;SANTO ANTONIO;-8,80111100000000;-63,9497220000000;PORTO VELHO;1100205;Rondônia;RO;RIO MADEIRA;MADEIRA;AMAZONAS
sin;19136;GUAPORE;-15,11666670000000;-58,9666667000000;PONTES E LACERDA;5106752;Mato Grosso;MT;RIO GUAPORÉ;GUAPORÉ;AMAZONAS
sin;19137;SAMUEL;-8,75000000000000;-63,4666667000000;PORTO VELHO;1100205;Rondônia;RO;RIO JAMARI;JAMARI;AMAZONAS
sin;19138;RONDON II;-11,85006800000000;-60,7225320000000;PIMENTA BUENO;1100189;Rondônia;RO;RIO COMEMORAÇÃO;JI-PARANÁ;AMAZONAS
sin;19139;CURUA-UNA;-2,78944440000000;-54,2916667000000;SANTARÉM;1506807;Pará;PA;RIO CURUÁ-UMA;CURUÁ-UNA;AMAZONAS
sin;19140;ANTA;-22,03392400000000;-43,0007390000000;SAPUCAIA;3305406;Rio de Janeiro;RJ;RIO PARAÍBA DO SUL;NA;PB.SUL
sin;19141;BALBINA;-1,91549700000000;-59,4735030000000;PRESIDENTE FIGUEIREDO;1303536;Amazonas;AM;RIO UATUMÃ;UATUMÃ;AMAZONAS
sin;19142;MAUA;-24,26223600000000;-50,7197050000000;ORTIGUEIRA;4117305;Paraná;PR;RIO TIBAGI;PARANAPANEMA;PARANÁ
sin;19142;MAUA;-24,26223600000000;-50,7197050000000;TELÊMACO BORBA;4127106;Paraná;PR;RIO TIBAGI;PARANAPANEMA;PARANÁ
sin;19143;BATALHA;-17,34592900000000;-47,4721420000000;CRISTALINA;5206206;Goiás;GO;RIO SÃO MARCOS;PARANAÍBA;PARANÁ
sin;19143;BATALHA;-17,34592900000000;-47,4721420000000;PARACATU;3147006;Minas Gerais;MG;RIO SÃO MARCOS;PARANAÍBA;PARANÁ
sin;19144;COARACY NUNES;0,91234500000000;-51,2583000000000;MACAPÁ;1600303;Amapá;AP;RIO ARAGUARI;ARAGUARI;ARAGUARI
sin;19144;COARACY NUNES;0,91234500000000;-51,2583000000000;FERREIRA GOMES;1600238;Amapá;AP;RIO ARAGUARI;ARAGUARI;ARAGUARI
sin;19145;DARDANELOS;-10,16045800000000;-59,4495620000000;ARIPUANÃ;5101407;Mato Grosso;MT;RIO ARIPUANÃ;ARIPUANÃ;AMAZONAS
sin;19146;FERREIRA GOMES;0,85544200000000;-51,1981490000000;FERREIRA GOMES;1600238;Amapá;AP;RIO ARAGUARI;ARAGUARI;ARAGUARI
sin;19147;GARIBALDI;-27,62472222222220;-50,9838888888889;ABDON BATISTA;4200051;Santa Catarina;SC;RIO CANOAS;CANOAS;URUGUAI
sin;19147;GARIBALDI;-27,62472222222220;-50,9838888888889;CERRO NEGRO;4204178;Santa Catarina;SC;RIO CANOAS;CANOAS;URUGUAI
sin;19148;JIRAU;-9,25922700000000;-64,6490880000000;PORTO VELHO;1100205;Rondônia;RO;RIO MADEIRA;MADEIRA;AMAZONAS
sin;19149;PASSO SAO JOAO;-28,14171500000000;-55,0524460000000;DEZESSEIS DE NOVEMBRO;4306353;Rio Grande do Sul;RS;RIO IJUÍ;IJUÍ;URUGUAI
sin;19149;PASSO SAO JOAO;-28,14171500000000;-55,0524460000000;ROQUE GONZALES;4316303;Rio Grande do Sul;RS;RIO IJUÍ;IJUÍ;URUGUAI
sin;19150;SIMPLICIO;-21,92138888888890;-42,7897222222222;ALÉM PARAÍBA;3101508;Minas Gerais;MG;RIO PARAÍBA DO SUL;NA;PB.SUL
sin;19150;SIMPLICIO;-21,92138888888890;-42,7897222222222;CHIADOR;3116209;Minas Gerais;MG;RIO PARAÍBA DO SUL;NA;PB.SUL
sin;19151;STO ANTONIO DO JARI;-0,86750000000000;-52,4055555555556;LARANJAL DO JARI;1600279;Amapá;AP;RIO JARI;JARI;AMAZONAS
sin;19151;STO ANTONIO DO JARI;-0,86750000000000;-52,4055555555556;ALMEIRIM;1500503;Pará;PA;RIO JARI;JARI;AMAZONAS
sin;19152;BELO MONTE;-3,12638888888889;-51,7750000000000;ALTAMIRA;1500602;Pará;PA;RIO XINGÚ;XINGÚ;AMAZONAS
